id,name,age,salary,department,bonus,commission,score,rating,ot_hours,ot_amount
2319,Frank,53,66312,IT,13739,13817.61,51,1.94,18.4,7459
2320,Alice,52,22636,HR,19518,19140.83,57,1.04,44.6,612
2321,Helen,33,34436,Sales,13161,27133.81,77,3.76,14.4,2983
2322,Bob,20,77216,Admin,5370,24624.9,15,2.49,42.0,5774
2323,Charlie,48,87350,IT,10387,37483.4,75,4.19,1.9,2275
2324,Bob,58,93800,IT,3331,10693.65,43,3.15,23.9,4851
2325,Frank,38,80335,Marketing,15087,31743.06,60,4.31,12.0,2856
2326,David,55,113717,Admin,17518,42080.91,20,1.23,26.6,7361
2327,David,27,51446,IT,18346,41169.35,26,2.34,39.0,5185
2328,David,57,48725,IT,7948,37031.1,74,2.11,13.1,4670
2329,Alice,22,26395,Finance,9765,34099.52,61,4.58,29.9,3073
2330,Eva,59,118033,Finance,16387,41390.54,74,2.13,10.3,3498
2331,Eva,55,64709,Admin,13741,2244.99,53,1.81,12.9,3165
2332,Grace,25,62139,Admin,7215,1353.3,68,4.31,28.5,7535
2333,Helen,27,99392,IT,16017,23520.36,32,2.42,21.2,1434
2334,Alice,31,76480,IT,12348,24667.1,78,1.11,19.2,5452
2335,Frank,34,95939,HR,5264,31644.13,3,2.41,49.5,1366
2336,Frank,37,62042,Marketing,1512,20369.88,34,1.73,18.0,3027
2337,David,55,45321,HR,11639,9926.58,67,3.56,3.4,3455
2338,Frank,63,81927,Admin,6759,38643.84,84,1.75,18.7,4781
2339,Bob,52,87050,IT,11033,22752.58,94,1.93,28.7,4792
2340,Eva,50,73311,Marketing,2399,6517.79,56,2.36,13.8,598
2341,David,31,33119,Sales,3766,47682.89,25,3.89,33.0,5599
2342,David,27,57241,Admin,12065,6500.87,63,2.88,6.5,1527
2343,Eva,43,29738,IT,4844,8435.73,22,3.59,1.4,6064
2344,Charlie,23,115311,Sales,6045,36398.01,75,2.0,38.1,7033
2345,Alice,47,87614,Admin,5934,49213.65,56,4.57,37.1,6227
2346,Bob,35,111335,Sales,8981,12389.77,37,1.52,44.6,1704
2347,Frank,41,65750,HR,1714,36018.9,8,3.21,45.1,5974
2348,Frank,30,76553,Admin,12412,16934.73,53,3.5,27.8,5049
2349,Grace,39,28563,Sales,17447,43711.9,31,3.5,39.3,7900
2350,Eva,43,80564,Sales,18321,40086.81,13,1.07,45.7,4906
2351,Frank,40,70503,Sales,18940,42725.82,96,3.88,37.7,5877
2352,Alice,21,89989,Finance,15873,24272.22,3,2.2,26.1,6807
2353,Frank,55,109767,IT,3569,24054.84,65,1.38,32.8,2758
2354,Eva,32,115091,IT,14604,17023.06,5,3.72,41.4,2278
2355,David,56,69846,Admin,7886,48274.16,34,4.51,20.1,3669
2356,Bob,51,78813,Finance,4535,38707.29,61,3.79,12.6,544
2357,Grace,62,46198,Finance,15006,702.73,96,5.0,4.0,7340
2358,Eva,37,23182,Marketing,3872,21922.06,56,4.78,9.7,1537
2359,David,18,40580,HR,8689,7876.75,77,4.79,36.7,6469
2360,Helen,49,106123,Finance,1250,5777.04,61,3.89,29.1,1327
2361,Alice,18,64601,HR,3598,37897.27,79,2.03,0.1,5484
2362,Helen,52,63142,Sales,15532,36933.56,81,4.83,44.8,1092
2363,Bob,59,72088,Sales,10544,20535.8,82,2.05,45.1,2235
2364,Frank,36,50946,IT,2192,10240.22,65,3.11,40.7,3721
2365,Alice,20,70323,Admin,3222,2589.9,45,4.01,49.0,1394
2366,Charlie,31,22567,Marketing,3203,7270.15,24,2.09,17.8,5531
2367,Helen,41,20705,Sales,17862,37199.25,87,4.73,9.2,5749
2368,Grace,18,26770,Admin,4039,41819.21,78,2.08,28.8,6510
2369,David,18,114438,Sales,1321,38380.7,2,1.19,30.1,1771
2370,Alice,40,66211,Marketing,17227,43233.14,10,2.66,20.0,7706
2371,Alice,62,28674,Finance,11224,19424.71,44,3.03,46.6,5259
2372,David,43,62911,Sales,19300,25758.67,5,4.23,8.4,1190
2373,Eva,30,66795,IT,19185,37522.8,59,1.34,37.3,1701
2374,Charlie,51,53467,HR,14695,42706.24,67,3.95,22.0,2417
2375,Helen,60,116626,Sales,15165,17201.0,93,3.98,49.0,6629
2376,Grace,31,102621,Finance,1020,28989.57,69,1.14,27.8,7477
2377,Bob,51,36721,Marketing,13996,10481.35,38,3.08,33.3,1855
2378,Alice,48,118331,Admin,18669,39296.38,78,1.08,30.9,7776
2379,Grace,26,52357,Finance,5148,10741.81,46,2.57,19.2,4990
2380,Frank,32,64928,Marketing,11393,46751.26,27,1.77,33.5,7916
2381,Grace,41,104078,Finance,14367,29408.96,47,2.45,19.4,1821
2382,Frank,48,60808,Marketing,19573,31684.3,38,1.73,18.3,971
2383,Frank,54,65455,Finance,2860,11692.84,95,4.98,14.8,3926
2384,Helen,33,23495,Admin,13050,1455.68,98,2.14,30.2,5322
2385,Frank,53,66969,Sales,19446,30191.63,54,2.86,27.4,3788
2386,Helen,23,97137,Admin,6780,18740.44,98,1.32,32.3,6748
2387,Eva,35,49927,Marketing,14415,2051.03,29,4.0,40.8,5097
2388,David,28,60239,Finance,1156,6077.31,89,2.95,47.9,3168
2389,Grace,34,99459,Marketing,15771,40564.36,19,4.91,2.0,4601
2390,Helen,27,83561,Admin,10589,19290.04,26,2.51,24.9,6487
2391,Frank,59,94978,IT,7081,7877.07,40,4.46,4.6,923
2392,Frank,48,101273,IT,18324,662.67,38,1.74,21.0,1966
2393,David,60,103866,Marketing,6751,22251.32,14,1.74,28.4,6951
2394,Alice,58,107709,Marketing,1121,45623.91,49,4.17,44.0,5339
2395,Eva,56,89007,HR,11189,38706.67,54,1.92,5.4,6894
2396,Eva,39,42893,Finance,5389,41008.8,92,3.39,17.7,1245
2397,Alice,30,81583,Sales,2207,13939.24,54,2.92,15.4,5462
2398,David,57,72868,Marketing,13410,29546.89,71,1.18,19.1,3846
2399,Charlie,62,31092,IT,8892,38867.39,67,2.65,11.0,7679
2400,Bob,49,73270,Marketing,13281,21619.42,46,3.27,33.1,5638
2401,Bob,38,69537,HR,4729,20646.69,44,4.68,33.3,6056
2402,Eva,26,89507,Marketing,11205,35344.54,60,3.63,5.2,5997
2403,Charlie,46,45967,HR,16267,3599.41,53,3.58,34.7,5507
2404,Helen,36,94758,IT,16705,10647.1,21,2.81,2.5,6368
2405,Alice,39,113914,HR,15134,19258.51,15,2.07,18.1,7973
2406,Frank,39,89722,Finance,18494,33193.48,13,1.06,10.4,6006
2407,Frank,45,90441,Finance,9992,12096.0,80,2.53,36.7,5260
2408,Charlie,20,58659,Sales,16799,33181.75,79,1.96,47.1,4773
2409,Bob,53,82499,Sales,12119,7367.87,45,1.9,36.6,6812
2410,Grace,51,38811,Finance,15202,13784.78,36,3.68,44.2,6747
2411,Helen,51,90185,Sales,8057,33804.86,22,4.71,19.1,4989
2412,Alice,61,69618,IT,10867,35027.93,60,3.51,48.9,2394
2413,Alice,25,68881,HR,15829,29252.97,82,1.36,38.2,5888
2414,Helen,38,103877,Admin,7722,26231.22,73,3.44,23.2,3457
2415,Charlie,29,62288,Sales,12794,37968.55,39,2.53,11.8,2222
2416,Eva,37,70847,Sales,6562,8835.14,9,4.49,30.3,2030
2417,Eva,48,42450,Finance,18134,2742.07,25,4.63,39.8,3798
2418,David,54,49383,HR,14979,2259.4,92,1.13,0.2,3658
2419,Frank,40,78964,Marketing,6516,30051.89,83,3.46,33.7,5538
2420,Grace,23,30028,IT,7048,12568.93,4,4.43,40.7,4888
2421,Charlie,30,76424,Marketing,14259,36009.56,23,4.19,17.1,3033
2422,Bob,47,114287,Marketing,6205,44030.19,98,3.58,47.1,5035
2423,David,49,44686,Marketing,4005,48198.4,5,4.36,36.2,6784
2424,Charlie,34,20645,Finance,17077,25064.38,11,4.3,35.1,7980
2425,Helen,28,110307,IT,6375,25134.34,86,1.34,25.9,1211
2426,Grace,31,100198,Admin,10877,42410.1,2,4.99,31.0,780
2427,Bob,41,117622,Sales,1870,21263.37,2,3.6,1.8,1749
2428,Eva,52,57681,Admin,14038,7264.23,90,3.93,24.8,6115
2429,Eva,23,64030,HR,8684,35911.53,93,1.89,0.2,5667
2430,Charlie,23,97523,IT,13822,7615.57,97,4.54,39.0,4962
2431,Bob,54,35667,HR,10954,35989.81,53,4.41,30.4,1199
2432,Grace,45,57172,Marketing,11703,44395.84,50,2.2,44.3,7244
2433,Bob,30,89894,Admin,1184,38073.59,88,2.67,19.6,3526
2434,Grace,23,104206,Marketing,15884,12160.85,12,4.7,36.9,6634
2435,Grace,39,93059,Marketing,15708,12631.64,21,4.55,43.2,7616
2436,Grace,49,74473,Marketing,12744,47893.93,91,1.8,21.6,1680
2437,David,26,57769,Admin,13863,30742.97,19,1.2,24.9,6551
2438,Eva,26,73860,HR,4837,9122.1,92,3.33,15.2,4195
2439,David,55,83088,Marketing,8611,4235.41,28,1.29,16.7,7975
2440,Frank,47,28795,IT,14283,39352.86,39,3.87,2.4,4354
2441,Frank,23,67722,HR,19037,2186.13,68,1.09,20.1,6218
2442,Frank,42,85316,Sales,1646,409.04,30,1.27,0.4,7807
2443,Charlie,37,101461,Sales,16291,16561.64,9,3.58,29.3,4703
2444,Charlie,49,23908,HR,3510,35328.16,30,4.45,13.3,4516
2445,Bob,59,26042,IT,5677,38062.54,92,2.49,45.7,6748
2446,Helen,28,32070,IT,4460,42259.44,92,1.14,6.5,735
2447,Helen,42,66072,IT,7691,8161.46,50,3.66,19.4,2707
2448,Alice,60,83464,IT,16610,43002.28,90,1.73,14.7,3733
2449,Frank,31,94543,HR,4918,44685.58,92,3.3,46.9,5759
2450,Bob,58,35474,Sales,16322,34334.89,83,3.75,34.1,643
2451,David,26,56895,Sales,5002,42354.11,6,1.32,5.3,7002
2452,Grace,39,113888,Sales,17880,20440.73,98,3.27,17.8,2774
2453,Charlie,34,61514,Finance,13426,43570.04,97,4.86,42.0,6752
2454,Helen,50,82750,HR,6025,40909.53,65,2.74,17.3,5894
2455,Eva,52,64630,Admin,13610,39419.73,81,3.47,0.2,5193
2456,David,27,63738,Sales,8134,47204.49,74,4.22,23.1,3408
2457,Eva,30,23497,Admin,6209,40285.32,62,3.11,7.3,6170
2458,Grace,27,81695,IT,9228,47431.49,89,3.26,9.9,6423
2459,David,42,68909,IT,15696,21910.92,74,1.41,37.6,5819
2460,Bob,63,105549,IT,16993,31436.07,25,3.6,19.0,1585
2461,Eva,44,54074,HR,3501,9083.34,92,2.72,38.2,2268
2462,Eva,37,39455,Marketing,8871,42038.55,54,2.48,4.2,3333
2463,Charlie,21,99943,IT,19576,15792.74,60,4.7,13.0,3815
2464,Eva,49,116787,Marketing,1369,35008.48,42,3.56,40.2,2592
2465,Eva,32,110054,Finance,12509,49817.47,75,3.82,25.9,1399
2466,Charlie,64,73028,IT,8507,31764.53,54,1.93,24.2,7512
2467,Charlie,33,78691,IT,14637,31346.99,25,3.88,28.3,1353
2468,Frank,26,111315,IT,15228,18853.67,12,4.93,44.9,1931
2469,Grace,25,77218,Finance,7553,7312.96,60,1.44,22.6,6125
2470,Frank,61,75855,Admin,10422,11594.17,90,3.15,48.0,2393
2471,Grace,35,30822,Sales,8973,40168.9,81,1.56,6.0,4338
2472,Bob,45,50143,HR,12366,15388.53,75,1.1,3.3,6952
2473,David,43,61326,Admin,8651,4462.58,70,1.61,49.7,5250
2474,Helen,41,32472,HR,8904,5739.25,93,1.86,39.4,7292
2475,Grace,56,86946,IT,12614,22033.47,66,2.3,46.5,2079
2476,David,22,76359,Sales,9147,15272.89,52,1.01,3.5,2538
2477,Charlie,30,22102,Marketing,2023,46082.55,3,1.29,6.9,4910
2478,Grace,42,26912,Finance,15153,19199.72,37,3.13,25.6,959
2479,Charlie,38,21450,HR,14031,36067.26,68,4.66,9.5,2177
2480,Eva,45,35681,Admin,1275,44273.23,11,3.91,46.7,7036
2481,Alice,32,64919,Sales,8615,36868.01,42,1.52,36.5,4813
2482,Grace,62,77069,Marketing,8155,35286.38,75,3.12,10.7,4261
2483,Frank,39,50314,Marketing,10371,7923.74,24,2.04,48.4,6177
2484,Grace,35,99979,Admin,14366,12631.27,76,3.33,20.7,2033
2485,David,61,101886,HR,2868,26148.39,31,4.97,10.9,6747
2486,Grace,38,26382,Marketing,1190,44580.46,52,3.11,3.6,3107
2487,Frank,46,25070,Sales,13355,16839.28,84,1.76,28.7,4843
2488,Eva,57,26206,Marketing,5855,13360.12,40,1.65,31.9,5725
2489,Frank,30,62061,Finance,8864,45160.07,92,2.28,4.9,6177
2490,Alice,60,68041,Finance,11724,20926.54,57,3.35,12.8,2100
2491,Alice,64,84730,HR,9105,10793.32,1,4.01,24.0,6536
2492,Frank,20,67821,Sales,1811,17214.63,2,3.97,33.9,6007
2493,Alice,37,71504,Marketing,1187,19144.4,3,1.72,22.3,4414
2494,Eva,32,93136,Finance,18723,7064.7,58,4.72,32.6,2104
2495,David,28,113818,Admin,10844,1847.02,88,3.45,40.2,3091
2496,David,48,22343,HR,10835,41862.16,21,2.06,42.6,3994
2497,Frank,63,72822,HR,9898,34453.06,53,1.15,1.2,3161
2498,Eva,58,95457,Sales,8155,34133.29,54,3.88,28.9,3796
2499,Frank,43,56354,Finance,15790,25541.72,33,3.45,19.1,2306
2500,Helen,32,21182,Admin,17605,18674.76,12,3.19,15.7,4834
2501,David,20,31366,Finance,5664,19765.5,76,2.89,28.4,6533
2502,Frank,26,113439,Finance,17961,33114.76,32,2.61,29.9,7083
2503,Bob,45,89190,Finance,18813,34413.85,59,2.56,29.0,6604
2504,Bob,62,40765,Sales,18179,22330.42,94,1.78,49.5,7528
2505,Helen,55,113669,IT,5663,48941.99,49,3.84,16.3,1345
2506,David,50,112170,Finance,14341,8715.46,88,3.19,2.5,4304
2507,David,28,84397,Marketing,19813,277.46,92,2.31,25.0,2387
2508,Alice,56,87975,IT,19095,31660.32,25,3.78,26.2,1826
2509,Frank,25,50305,IT,2434,34824.97,98,1.07,16.0,5457
2510,Charlie,56,63898,Marketing,5633,48875.62,44,1.42,3.8,6992
2511,David,47,76854,Finance,8500,15296.93,28,4.33,29.5,979
2512,Bob,28,106614,HR,2812,39881.5,53,3.46,2.4,7971
2513,Charlie,55,79224,Finance,8692,3929.53,8,2.39,6.9,7000
2514,Alice,60,31054,HR,17035,571.41,83,4.36,20.9,1572
2515,Bob,41,87129,IT,4025,33315.45,73,1.37,29.7,3752
2516,Grace,40,30866,HR,17554,4123.93,55,4.79,32.5,3562
2517,Bob,44,70112,Finance,3244,36622.97,15,3.96,22.4,6980
2518,Charlie,62,21353,Sales,17715,7203.27,8,2.7,23.0,3154
2519,David,37,112491,Marketing,5233,13847.36,57,4.2,0.6,4023
2520,Charlie,50,79344,IT,10860,28321.48,61,4.79,15.9,5316
2521,David,40,91248,HR,6702,47203.92,8,1.53,3.3,7742
2522,Helen,45,49781,Sales,19357,14180.05,22,2.18,41.1,2107
2523,Grace,21,33504,Finance,9114,3955.16,32,3.94,9.2,7605
2524,Bob,64,69416,IT,9995,44092.69,50,2.05,5.6,4410
2525,Charlie,47,45815,IT,2170,11976.32,99,4.37,7.1,7385
2526,Charlie,56,35654,Admin,3993,47350.32,65,1.88,34.8,608
2527,Bob,52,24242,Admin,13190,35662.05,20,2.24,25.6,7794
2528,Grace,51,72423,HR,7884,41305.76,19,3.35,24.4,6958
2529,David,47,108835,Marketing,15899,17435.58,30,1.82,20.6,2911
2530,Alice,56,95629,IT,10444,24194.58,24,2.46,6.6,1378
2531,Grace,59,104531,Finance,12119,6398.23,6,1.63,20.7,4380
2532,Bob,51,28568,Finance,8231,17147.32,73,2.95,14.2,3034
2533,Bob,42,60123,Admin,12036,22232.03,48,3.47,42.9,5471
2534,Grace,39,102304,Marketing,5807,14074.85,3,1.96,40.2,2760
2535,David,34,49127,Finance,19734,27597.05,13,4.5,11.3,4543
2536,Alice,21,109764,Finance,4220,15588.61,17,2.31,19.3,4117
2537,Charlie,42,77613,IT,17866,8577.75,15,2.11,40.5,7264
2538,Alice,21,105135,HR,6445,45930.55,52,4.67,47.5,2495
2539,Helen,49,38416,Marketing,3024,45725.48,99,1.91,45.5,5675
2540,Helen,27,56243,Admin,9030,23449.04,41,1.13,14.4,4030
2541,Helen,40,49576,IT,1081,41943.78,62,2.55,23.3,7216
2542,Bob,56,73950,Marketing,5961,20977.14,39,4.52,25.2,4579
2543,Alice,53,54189,Finance,19034,10223.46,73,4.3,7.0,1531
2544,David,39,22015,Marketing,2041,9326.18,95,2.01,10.9,2017
2545,David,59,49590,IT,13249,45294.16,51,3.24,3.5,4527
2546,Eva,60,32745,Finance,3884,1470.1,85,1.68,34.7,6486
2547,Alice,58,65029,IT,12689,14232.31,67,4.96,23.3,5339
2548,Bob,20,97169,Marketing,6478,31826.05,32,4.11,26.6,3254
2549,Frank,32,48505,IT,7946,33001.06,76,3.52,18.5,6554
2550,Eva,21,118444,Sales,17887,45382.93,81,4.01,33.9,2201
2551,Grace,58,41492,HR,17877,36433.77,97,2.93,25.8,7501
2552,Helen,34,119719,Admin,13001,10976.71,22,1.52,26.0,6540
2553,Bob,49,22181,IT,6241,24192.74,93,3.68,11.6,7813
2554,David,20,100478,Finance,11954,14669.3,72,2.28,3.3,2287
2555,David,52,50001,IT,15171,24967.36,32,3.73,19.9,5655
2556,Helen,19,103004,IT,10997,22145.35,37,1.36,13.0,655
2557,Grace,56,79072,Admin,2118,18326.59,51,4.02,16.2,5268
2558,Bob,34,87358,HR,10124,2874.48,18,3.68,8.4,995
2559,Helen,39,66442,Finance,7613,35090.26,28,3.59,20.6,1960
2560,Alice,39,116144,Marketing,18119,34306.72,36,1.73,49.1,6400
2561,Eva,23,115403,IT,6696,35803.51,14,4.04,21.4,5683
2562,Alice,58,46848,Admin,9690,8346.98,35,2.06,26.6,5481
2563,David,35,116517,Sales,16978,24649.99,33,2.6,39.8,1762
2564,David,51,75742,Admin,14853,43638.46,48,1.46,30.1,1614
2565,Grace,43,27512,Admin,8393,10488.99,40,3.0,22.3,6556
2566,Frank,19,59148,Admin,17810,9621.78,12,2.04,48.7,1627
2567,Eva,41,69822,HR,15368,14419.27,82,2.25,24.6,3111
2568,Charlie,49,24740,Sales,5315,47664.98,21,3.24,12.9,5218
2569,Helen,51,75214,Finance,2165,39716.53,13,4.55,39.2,814
2570,Bob,56,32863,Finance,19762,33006.07,13,4.13,46.8,2965
2571,David,60,69062,Sales,17824,21048.26,66,1.37,13.6,6305
2572,Alice,40,72522,IT,17483,6020.85,87,3.69,10.4,1549
2573,Charlie,39,74584,Admin,13187,27467.42,92,3.87,41.4,3271
2574,Grace,43,87694,HR,4988,49179.33,6,1.66,27.5,1388
2575,Frank,61,105879,IT,16956,427.9,3,4.04,10.4,3727
2576,Grace,60,108394,Finance,12715,20157.48,42,2.97,14.3,7975
2577,Frank,32,97067,IT,1437,22049.68,91,3.31,38.4,1973
2578,Alice,40,90028,Finance,7260,18872.81,31,4.45,25.7,3908
2579,Charlie,58,35429,Sales,9475,25898.1,2,1.66,30.4,626
2580,Bob,37,69031,Sales,9435,15370.8,23,3.41,44.3,5020
2581,Bob,27,26811,IT,17873,5282.9,85,2.26,32.5,7490
2582,Frank,22,101655,Finance,13046,32293.99,90,1.86,6.2,5474
2583,Alice,19,61519,IT,16671,35397.14,5,3.48,40.9,3658
2584,Alice,53,91236,Admin,14202,43478.05,21,3.41,33.9,1070
2585,Charlie,40,37179,Sales,15879,23231.75,65,2.52,5.8,1864
2586,Alice,50,55321,Finance,8157,33366.33,80,2.75,16.6,666
2587,Frank,31,80159,Admin,8089,10707.33,36,4.28,40.5,6802
2588,Frank,63,70502,HR,10812,41656.47,47,3.16,1.6,3312
2589,Helen,29,111797,Admin,6662,13915.02,34,3.9,15.5,5255
2590,David,30,108013,Finance,19327,31918.27,44,4.19,26.5,5546
2591,Charlie,50,61153,HR,1526,31119.22,12,1.83,2.7,7777
2592,Alice,20,61289,Admin,8501,16419.51,22,3.35,22.4,4920
2593,Charlie,33,76852,Sales,5877,8827.92,64,4.49,10.6,7373
2594,David,36,88372,HR,5280,37823.06,56,3.0,20.4,6913
2595,Helen,41,69886,Admin,3522,8522.05,8,2.33,37.5,1523
2596,Helen,20,101905,Finance,13373,44272.5,49,1.72,12.6,6277
2597,Frank,55,84343,Finance,8832,12658.9,9,3.6,4.6,743
2598,Grace,62,48903,Sales,14189,34005.56,56,3.03,41.3,6376
2599,Helen,48,79264,Marketing,5025,11045.04,95,2.25,5.0,7300
2600,Grace,23,105336,Finance,13289,20073.01,9,4.12,16.4,1264
2601,Bob,58,64694,IT,3347,26479.94,62,4.45,21.4,7785
2602,Grace,28,59529,Marketing,16720,30444.25,57,3.1,23.7,6755
2603,Charlie,62,75538,HR,9973,29416.15,74,4.82,32.4,3105
2604,Eva,31,36967,Admin,3964,47077.67,98,3.43,37.7,7387
2605,Grace,38,22277,HR,8986,24639.61,41,4.75,19.4,7124
2606,Alice,58,106405,Marketing,15322,49113.29,19,2.67,29.0,2730
2607,Helen,23,71433,Admin,1310,25621.84,48,3.73,27.1,6977
2608,Frank,49,25130,Marketing,18587,44645.23,47,2.06,31.3,4325
2609,Eva,24,71347,IT,11799,25399.04,60,3.75,43.6,5970
2610,Frank,43,117895,IT,9008,32560.54,4,2.47,9.6,893
2611,Bob,22,53417,Finance,9481,10788.72,27,3.15,12.0,1851
2612,Alice,59,84368,Sales,12608,9675.9,13,4.97,49.8,1064
2613,Bob,22,98856,HR,18931,6134.77,45,4.36,46.7,5755
2614,Helen,54,111524,IT,18870,48454.88,22,1.64,43.2,4915
2615,Eva,45,36173,Admin,15690,36590.12,59,4.61,22.4,5164
2616,Grace,35,115687,Sales,5158,27543.36,12,3.37,22.0,6628
2617,Grace,55,48702,Sales,9726,47790.75,74,3.62,35.7,873
2618,Alice,58,87343,IT,17805,31054.81,20,1.18,36.6,2076
2619,Helen,62,21143,IT,8303,41989.5,60,3.6,2.1,3870
2620,Frank,30,81183,Marketing,4004,32894.56,25,4.53,24.8,3392
2621,Helen,26,32423,Marketing,10876,3091.31,93,1.74,29.0,6372
2622,Grace,35,36731,Finance,1055,40280.65,54,1.55,12.6,7299
2623,Eva,53,73765,IT,10322,15508.97,31,1.75,41.7,3055
2624,Helen,35,56903,HR,1980,39361.5,38,3.43,41.4,687
2625,Grace,23,25003,Marketing,15399,21974.8,31,1.08,47.3,3753
2626,Helen,25,85887,Sales,17552,18450.33,80,3.18,48.7,3696
2627,Charlie,24,26242,HR,3444,11264.15,43,2.36,25.6,504
2628,Bob,22,63706,Finance,9930,6572.77,85,3.59,16.9,7985
2629,Charlie,60,87506,Sales,5859,3049.79,18,1.8,25.4,4745
2630,Grace,61,81334,Sales,11291,40838.99,58,4.67,17.7,4125
2631,Bob,64,96922,Finance,14848,42187.17,47,4.18,44.8,1701
2632,Helen,60,59845,Admin,19840,21985.45,63,4.24,38.2,6601
2633,Eva,40,23340,Finance,5500,45868.73,58,2.54,6.5,1988
2634,David,61,22925,Finance,13836,44366.44,59,3.9,41.9,2089
2635,Eva,41,119528,Sales,10183,38252.3,29,2.12,30.8,2468
2636,Frank,59,53843,HR,16629,5197.62,16,2.72,46.1,3024
2637,Grace,64,79972,IT,12264,16029.0,51,3.59,43.2,7387
2638,David,51,54372,IT,13474,49099.83,33,2.52,42.2,7382
2639,Bob,47,37187,Sales,1095,22121.66,12,1.21,40.6,1257
2640,Charlie,28,91173,IT,14700,37642.7,36,3.46,46.9,4519
2641,Frank,56,115881,Marketing,2827,47872.69,6,3.54,47.3,1513
2642,Grace,53,88876,HR,13791,31632.39,15,3.54,13.6,1470
2643,Frank,47,116338,IT,13782,811.04,16,2.02,42.4,6059
2644,Frank,47,64710,Admin,1582,20142.7,6,2.23,23.3,7810
2645,Helen,53,94229,Marketing,10692,17239.89,16,3.86,6.6,7638
2646,David,23,50535,HR,5281,27202.78,36,3.43,11.5,1362
2647,Eva,27,57920,IT,12441,1602.5,35,3.3,17.7,1950
2648,Alice,40,83330,Marketing,5192,33481.45,27,1.86,14.6,2120
2649,Frank,41,56804,Marketing,9138,13065.49,83,2.11,36.5,5930
2650,Charlie,32,50429,Finance,12107,12117.84,83,4.41,38.6,3650
2651,Bob,37,114376,HR,11655,28719.41,92,4.04,3.1,1195
2652,Alice,39,46507,HR,16156,17832.11,51,4.14,35.7,6688
2653,Eva,45,99134,Finance,9556,30708.74,37,3.94,14.8,5091
2654,Bob,54,73800,Marketing,4273,42174.74,82,4.65,4.2,5166
2655,Frank,57,113826,Marketing,1639,43508.87,12,3.59,3.8,5877
2656,Alice,47,109016,Admin,18127,46228.9,68,4.23,37.3,820
2657,Eva,46,67059,Admin,8807,12813.12,59,2.45,18.3,6328
2658,Eva,60,112588,Admin,1074,21860.44,28,4.87,34.2,2046
2659,Helen,63,87447,Finance,11069,43373.94,3,3.13,32.9,6214
2660,Eva,33,115924,Sales,11631,27521.83,84,2.21,44.3,2616
2661,Grace,36,68584,Marketing,5112,36200.29,12,2.11,3.5,5550
2662,Charlie,47,45995,Admin,3867,49447.86,52,3.68,30.0,3804
2663,Alice,42,90088,Marketing,7903,999.67,78,2.11,8.2,3268
2664,Grace,33,91352,Finance,11003,46757.41,86,2.81,1.2,1721
2665,Grace,35,44512,Marketing,11113,37729.08,51,2.52,42.1,2647
2666,Bob,40,84357,HR,11776,34535.72,69,1.86,39.0,3514
2667,Grace,25,68348,HR,1658,14704.44,78,2.35,9.9,5898
2668,David,61,23871,Admin,4649,26515.84,40,1.56,48.3,5272
2669,Eva,47,84915,HR,6304,30213.19,28,2.62,29.3,5889
2670,Frank,26,48908,HR,13026,22927.32,6,3.67,37.7,5948
2671,Frank,55,62650,Marketing,13276,15130.04,96,1.58,28.4,1957
2672,David,46,66941,Finance,16321,5945.95,95,4.11,41.6,7345
2673,Alice,52,83995,Marketing,4573,11917.65,95,4.56,1.6,6172
2674,Helen,24,107907,IT,6023,3968.41,53,2.65,3.1,6204
2675,Frank,57,46493,Sales,7676,43946.56,87,3.99,14.1,5896
2676,Charlie,26,90740,Finance,1352,20584.11,49,2.93,10.8,725
2677,Charlie,31,60119,Admin,17451,12947.45,63,2.47,24.5,6880
2678,Grace,35,79837,Marketing,6849,34284.0,75,4.33,26.5,1280
2679,Frank,64,112300,Admin,18655,35359.32,3,4.26,9.6,7050
2680,David,24,30095,HR,1766,9457.94,75,2.1,46.3,3883
2681,Frank,40,55714,Finance,14448,38198.93,81,1.97,20.4,3537
2682,Grace,18,60653,Marketing,11709,3947.57,19,4.1,10.9,2640
2683,Helen,54,45375,IT,19649,45119.81,86,4.81,40.1,3951
2684,Eva,28,79862,Admin,19549,24905.57,36,1.44,6.2,2221
2685,Alice,49,117579,Sales,4306,17875.38,27,4.46,37.2,2586
2686,David,32,96066,Admin,12912,2924.71,49,2.49,16.6,1458
2687,Eva,26,104367,Admin,13882,7254.57,89,3.84,41.8,5702
2688,Grace,57,117461,Admin,3991,17687.54,28,2.05,36.0,3441
2689,Charlie,28,38472,HR,11562,33331.4,53,1.99,37.9,3543
2690,Bob,42,89585,Finance,5978,42587.89,52,3.92,8.6,539
2691,Alice,31,109524,Marketing,15617,43807.92,27,2.85,16.0,1768
2692,Bob,58,35743,Marketing,7718,9001.55,56,2.69,30.9,7812
2693,Helen,44,54021,Admin,11750,29443.96,16,3.48,47.8,7889
2694,Bob,56,23051,Finance,11713,5280.58,8,4.58,29.9,935
2695,Bob,58,94453,HR,15656,2968.5,55,1.04,19.2,2003
2696,Charlie,64,108331,IT,11085,7445.55,11,1.37,38.9,3587
2697,Alice,20,97186,Finance,13385,37204.47,10,2.93,34.4,7222
2698,Eva,55,68311,IT,18371,26058.19,15,2.81,37.7,2522
2699,Grace,41,62768,Finance,9420,9492.3,29,2.16,3.7,5995
